test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_min_cost_nodes,multi_func_min_cost_avg_modules,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_profit_nodes,multi_func_profit_avg_modules,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_worst_profit_nodes,multi_func_worst_profit_avg_modules,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,multi_func_max_users_nodes,multi_func_max_users_avg_modules,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users,single_func_nodes,single_func_avg_modules
1,0,13000000000,2,5,100,0.004,0.001,0.1,7800,23400,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,415.6,405.6,10.0,-415.6,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0
2,25,13000000000,2,5,100,0.004,0.001,0.1,7800,23400,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,415.6,405.6,10.0,-390.6,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0
4,75,13000000000,2,5,100,0.004,0.001,0.1,7800,23400,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,415.6,405.6,10.0,-340.6,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0
3,50,13000000000,2,5,100,0.004,0.001,0.1,7800,23400,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,415.6,405.6,10.0,-365.6,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0
6,125,13000000000,2,5,100,0.004,0.001,0.1,7800,23400,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,415.6,405.6,10.0,-290.6,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0
8,175,13000000000,2,5,100,0.004,0.001,0.1,7800,23400,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,415.6,405.6,10.0,-240.60000000000002,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0
7,150,13000000000,2,5,100,0.004,0.001,0.1,7800,23400,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,415.6,405.6,10.0,-265.6,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0
9,200,13000000000,2,5,100,0.004,0.001,0.1,7800,23400,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,415.6,405.6,10.0,-215.60000000000002,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0
10,0,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,415.6,405.6,10.0,-415.6,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0
5,100,13000000000,2,5,100,0.004,0.001,0.1,7800,23400,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,415.6,405.6,10.0,-315.6,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0
11,25,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,415.6,405.6,10.0,-390.6,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0
12,50,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,415.6,405.6,10.0,-365.6,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0
14,100,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,415.6,405.6,10.0,-315.6,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0
13,75,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,415.6,405.6,10.0,-340.6,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0
15,125,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,415.6,405.6,10.0,-290.6,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0
16,150,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,415.6,405.6,10.0,-265.6,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0
17,175,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,415.6,405.6,10.0,-240.60000000000002,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0
18,200,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,415.6,405.6,10.0,-215.60000000000002,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0
19,0,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,415.6,405.6,10.0,-415.6,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0
20,25,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,415.6,405.6,10.0,-390.6,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0
21,50,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,415.6,405.6,10.0,-365.6,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0
22,75,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,415.6,405.6,10.0,-340.6,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0
23,100,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,415.6,405.6,10.0,-315.6,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0
25,150,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,415.6,405.6,10.0,-265.6,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0
24,125,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,415.6,405.6,10.0,-290.6,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0
26,175,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,415.6,405.6,10.0,-240.60000000000002,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0
28,0,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,415.6,405.6,10.0,-415.6,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0
27,200,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,415.6,405.6,10.0,-215.60000000000002,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0
29,25,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,415.6,405.6,10.0,-390.6,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0
30,50,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,415.6,405.6,10.0,-365.6,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0
32,100,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,415.6,405.6,10.0,-315.6,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0
31,75,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,415.6,405.6,10.0,-340.6,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0
33,125,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,415.6,405.6,10.0,-290.6,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0
34,150,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,415.6,405.6,10.0,-265.6,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0
35,175,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,415.6,405.6,10.0,-240.60000000000002,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0
38,25,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,415.6,405.6,10.0,-390.6,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0
39,50,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,415.6,405.6,10.0,-365.6,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0
41,100,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,415.6,405.6,10.0,-315.6,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0
40,75,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,415.6,405.6,10.0,-340.6,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0
37,0,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,415.6,405.6,10.0,-415.6,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0
36,200,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,415.6,405.6,10.0,-215.60000000000002,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0
43,150,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,415.6,405.6,10.0,-265.6,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0
42,125,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,415.6,405.6,10.0,-290.6,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0
45,200,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,415.6,405.6,10.0,-215.60000000000002,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0
44,175,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,415.6,405.6,10.0,-240.60000000000002,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0
48,50,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,415.6,405.6,10.0,-365.6,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0,93.0,91.0,2.0,-43.0,1.0,2,1.0
47,25,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,415.6,405.6,10.0,-390.6,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0,93.0,91.0,2.0,-68.0,1.0,2,1.0
49,75,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,415.6,405.6,10.0,-340.6,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0,93.0,91.0,2.0,-18.0,1.0,2,1.0
46,0,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,415.6,405.6,10.0,-415.6,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0,93.0,91.0,2.0,-93.0,1.0,2,1.0
50,100,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,415.6,405.6,10.0,-315.6,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0,93.0,91.0,2.0,7.0,1.0,2,1.0
51,125,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,415.6,405.6,10.0,-290.6,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0,93.0,91.0,2.0,32.0,1.0,2,1.0
52,150,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,415.6,405.6,10.0,-265.6,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0,93.0,91.0,2.0,57.0,1.0,2,1.0
53,175,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,415.6,405.6,10.0,-240.60000000000002,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0,93.0,91.0,2.0,82.0,1.0,2,1.0
54,200,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,415.6,405.6,10.0,-215.60000000000002,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0,93.0,91.0,2.0,107.0,1.0,2,1.0
55,0,13000000000,2,5,100,0.004,0.001,0.1,9100,27300,108.5,106.16666666666667,2.3333333333333335,-108.5,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-108.5,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-484.8666666666667,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-108.5,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-108.5,1.1666666666666667,2,1.0
58,75,13000000000,2,5,100,0.004,0.001,0.1,9100,27300,108.5,106.16666666666667,2.3333333333333335,-21.0,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-21.0,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-397.3666666666667,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-21.0,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-21.0,1.1666666666666667,2,1.0
56,25,13000000000,2,5,100,0.004,0.001,0.1,9100,27300,108.5,106.16666666666667,2.3333333333333335,-79.33333333333333,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-79.33333333333333,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-455.7,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-79.33333333333333,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-79.33333333333333,1.1666666666666667,2,1.0
60,125,13000000000,2,5,100,0.004,0.001,0.1,9100,27300,108.5,106.16666666666667,2.3333333333333335,37.33333333333334,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,37.33333333333334,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-339.0333333333333,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,37.33333333333334,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,37.33333333333334,1.1666666666666667,2,1.0
57,50,13000000000,2,5,100,0.004,0.001,0.1,9100,27300,108.5,106.16666666666667,2.3333333333333335,-50.166666666666664,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-50.166666666666664,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-426.53333333333336,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-50.166666666666664,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-50.166666666666664,1.1666666666666667,2,1.0
59,100,13000000000,2,5,100,0.004,0.001,0.1,9100,27300,108.5,106.16666666666667,2.3333333333333335,8.166666666666671,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,8.166666666666671,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-368.2,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,8.166666666666671,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,8.166666666666671,1.1666666666666667,2,1.0
61,150,13000000000,2,5,100,0.004,0.001,0.1,9100,27300,108.5,106.16666666666667,2.3333333333333335,66.5,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,66.5,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-309.8666666666667,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,66.5,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,66.5,1.1666666666666667,2,1.0
63,200,13000000000,2,5,100,0.004,0.001,0.1,9100,27300,108.5,106.16666666666667,2.3333333333333335,124.83333333333334,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,124.83333333333334,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-251.53333333333333,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,124.83333333333334,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,124.83333333333334,1.1666666666666667,2,1.0
64,0,13000000000,2,5,100,0.004,0.001,0.1,9100,31200,108.5,106.16666666666667,2.3333333333333335,-108.5,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-108.5,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-484.8666666666667,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-108.5,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-108.5,1.1666666666666667,2,1.0
62,175,13000000000,2,5,100,0.004,0.001,0.1,9100,27300,108.5,106.16666666666667,2.3333333333333335,95.66666666666669,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,95.66666666666669,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-280.7,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,95.66666666666669,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,95.66666666666669,1.1666666666666667,2,1.0
66,50,13000000000,2,5,100,0.004,0.001,0.1,9100,31200,108.5,106.16666666666667,2.3333333333333335,-50.166666666666664,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-50.166666666666664,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-426.53333333333336,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-50.166666666666664,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-50.166666666666664,1.1666666666666667,2,1.0
65,25,13000000000,2,5,100,0.004,0.001,0.1,9100,31200,108.5,106.16666666666667,2.3333333333333335,-79.33333333333333,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-79.33333333333333,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-455.7,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-79.33333333333333,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-79.33333333333333,1.1666666666666667,2,1.0
68,100,13000000000,2,5,100,0.004,0.001,0.1,9100,31200,108.5,106.16666666666667,2.3333333333333335,8.166666666666671,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,8.166666666666671,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-368.2,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,8.166666666666671,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,8.166666666666671,1.1666666666666667,2,1.0
67,75,13000000000,2,5,100,0.004,0.001,0.1,9100,31200,108.5,106.16666666666667,2.3333333333333335,-21.0,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-21.0,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-397.3666666666667,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-21.0,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,-21.0,1.1666666666666667,2,1.0
71,175,13000000000,2,5,100,0.004,0.001,0.1,9100,31200,108.5,106.16666666666667,2.3333333333333335,95.66666666666669,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,95.66666666666669,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-280.7,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,95.66666666666669,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,95.66666666666669,1.1666666666666667,2,1.0
70,150,13000000000,2,5,100,0.004,0.001,0.1,9100,31200,108.5,106.16666666666667,2.3333333333333335,66.5,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,66.5,1.1666666666666667,2,1.0,484.8666666666667,473.2,11.666666666666668,-309.8666666666667,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,66.5,1.1666666666666667,2,1.0,108.5,106.16666666666667,2.3333333333333335,66.5,1.1666666666666667,2,1.0
